code_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5
'bali_phy_msa.9.fas', 31.416, 39.362, 26.283, 31.125
'bali_phy_msa.90.fas', 32.597, 40.811, 27.864, 32.777
'bali_phy_msa.91.fas', 33.367, 41.493, 29.135, 33.833
'bali_phy_msa.92.fas', 31.777, 39.912, 26.06, 31.059
'bali_phy_msa.93.fas', 34.758, 43.536, 27.673, 35.445
'bali_phy_msa.94.fas', 35.208, 44.121, 28.439, 36.026
'bali_phy_msa.95.fas', 33.449, 41.914, 30.519, 31.703
'bali_phy_msa.96.fas', 32.592, 40.778, 26.055, 32.406
'bali_phy_msa.97.fas', 32.564, 40.618, 29.771, 32.938
'bali_phy_msa.98.fas', 33.907, 42.423, 30.345, 34.124
'bali_phy_msa.99.fas', 33.576, 42.048, 31.248, 33.098
'MAFFT_b0#0051_hhH_tree_47_OP_1.2558167082838578_Split_51.fasta', 27.924, 36.004, 20.199, 30.601
'MAFFT_b0#0051_htH_tree_0_OP_1.9201310643830272_Split_51.fasta', 29.664, 35.7, 26.232, 28.235
'MAFFT_b0#0051_htH_tree_57_OP_1.8145645468714477_Split_51.fasta', 29.257, 36.721, 25.734, 29.133
'MAFFT_b0#0051_htH_tree_93_OP_2.2336854992597184_Split_51.fasta', 32.047, 40.03, 21.768, 33.339
'MAFFT_b0#0051_htT_tree_0_OP_1.9201310643830272_Split_51.fasta', 29.664, 35.7, 26.232, 28.235
'MAFFT_b0#0051_htT_tree_57_OP_1.8145645468714477_Split_51.fasta', 29.257, 36.721, 25.734, 29.133
'MAFFT_b0#0051_thH_tree_57_OP_1.8145645468714477_Split_51.fasta', 30.419, 38.029, 27.366, 30.345
'MAFFT_b0#0051_thH_tree_93_OP_2.2336854992597184_Split_51.fasta', 32.516, 40.514, 22.298, 33.664
'MAFFT_b0#0051_thT_tree_0_OP_1.9201310643830272_Split_51.fasta', 30.472, 37.711, 27.984, 29.968
'MAFFT_b0#0051_thT_tree_47_OP_1.2558167082838578_Split_51.fasta', 27.924, 36.004, 20.199, 30.601
'MAFFT_b0#0051_ttH_tree_47_OP_1.2558167082838578_Split_51.fasta', 26.916, 34.691, 19.521, 28.674
'MAFFT_b0#0051_ttH_tree_93_OP_2.2336854992597184_Split_51.fasta', 32.047, 40.03, 21.768, 33.339
'MAFFT_b0#0051_ttT_tree_0_OP_1.9201310643830272_Split_51.fasta', 29.664, 35.7, 26.232, 28.235
'MAFFT_b0#0051_ttT_tree_47_OP_1.2558167082838578_Split_51.fasta', 26.916, 34.691, 19.521, 28.674
'MAFFT_b0#0051_ttT_tree_57_OP_1.8145645468714477_Split_51.fasta', 29.257, 36.721, 25.734, 29.133
'MAFFT_b0#0051_ttT_tree_93_OP_2.2336854992597184_Split_51.fasta', 32.047, 40.03, 21.768, 33.339
'MAFFT_b0#0053_hhH_tree_5_OP_1.3773636194735985_Split_53.fasta', 31.579, 40.252, 25.264, 32.512
'MAFFT_b0#0053_hhH_tree_60_OP_2.2485867324412547_Split_53.fasta', 29.938, 37.944, 25.264, 28.517
'MAFFT_b0#0053_hhT_tree_60_OP_2.2485867324412547_Split_53.fasta', 29.938, 37.944, 25.264, 28.517
'MAFFT_b0#0053_htH_tree_5_OP_1.3773636194735985_Split_53.fasta', 32.078, 40.658, 26.241, 32.577
'MAFFT_b0#0053_htT_tree_5_OP_1.3773636194735985_Split_53.fasta', 32.078, 40.658, 26.241, 32.577
'MAFFT_b0#0053_thH_tree_60_OP_2.2485867324412547_Split_53.fasta', 29.938, 37.944, 25.264, 28.517
'MAFFT_b0#0053_thT_tree_5_OP_1.3773636194735985_Split_53.fasta', 31.542, 40.21, 25.217, 32.452
'MAFFT_b0#0053_ttH_tree_60_OP_2.2485867324412547_Split_53.fasta', 30.301, 38.382, 25.58, 28.898
'MAFFT_b0#0054_hhH_tree_35_OP_2.3157753293540146_Split_54.fasta', 26.521, 33.956, 23.41, 28.496
'MAFFT_b0#0054_htH_tree_35_OP_2.3157753293540146_Split_54.fasta', 26.696, 34.178, 23.557, 28.43
'MAFFT_b0#0054_thH_tree_35_OP_2.3157753293540146_Split_54.fasta', 26.521, 33.956, 23.41, 28.496
'MAFFT_b0#0054_ttT_tree_35_OP_2.3157753293540146_Split_54.fasta', 26.696, 34.178, 23.557, 28.43
'MAFFT_b0#0057_htH_tree_1_OP_1.4037489078147287_Split_57.fasta', 25.804, 33.47, 19.212, 27.729
'MAFFT_b0#0057_htT_tree_1_OP_1.4037489078147287_Split_57.fasta', 25.804, 33.47, 19.212, 27.729
'MAFFT_b0#0057_thT_tree_1_OP_1.4037489078147287_Split_57.fasta', 25.893, 33.576, 19.803, 27.802
'MAFFT_b0#0057_ttT_tree_1_OP_1.4037489078147287_Split_57.fasta', 25.804, 33.47, 19.212, 27.729
'MAFFT_b0#0058_hhH_tree_13_OP_1.7913990869854772_Split_58.fasta', 22.427, 29.07, 18.067, 22.817
'MAFFT_b0#0058_htH_tree_11_OP_1.3146381684889776_Split_58.fasta', 31.157, 39.402, 25.218, 31.58
'MAFFT_b0#0058_htH_tree_13_OP_1.7913990869854772_Split_58.fasta', 22.603, 29.31, 19.215, 22.64
'MAFFT_b0#0058_htT_tree_11_OP_1.3146381684889776_Split_58.fasta', 31.157, 39.402, 25.218, 31.58
'MAFFT_b0#0058_thH_tree_13_OP_1.7913990869854772_Split_58.fasta', 22.427, 29.07, 18.067, 22.817
'MAFFT_b0#0058_ttH_tree_11_OP_1.3146381684889776_Split_58.fasta', 31.985, 40.261, 27.146, 31.081
'MAFFT_b0#0058_ttT_tree_11_OP_1.3146381684889776_Split_58.fasta', 31.985, 40.261, 27.146, 31.081
'MAFFT_b0#0058_ttT_tree_13_OP_1.7913990869854772_Split_58.fasta', 22.603, 29.31, 19.215, 22.64
'MAFFT_b0#0060_hhT_tree_32_OP_1.498379977124041_Split_60.fasta', 30.119, 37.324, 24.591, 28.485
'MAFFT_b0#0060_htH_tree_32_OP_1.498379977124041_Split_60.fasta', 29.939, 37.136, 24.385, 28.299
'MAFFT_b0#0060_htT_tree_32_OP_1.498379977124041_Split_60.fasta', 29.939, 37.136, 24.385, 28.299
'MAFFT_b0#0060_ttH_tree_32_OP_1.498379977124041_Split_60.fasta', 29.939, 37.136, 24.385, 28.299
'MAFFT_b0#0061_hhH_tree_87_OP_1.1834961203615137_Split_61.fasta', 28.36, 36.783, 22.357, 29.225
'MAFFT_b0#0061_hhH_tree_88_OP_2.9570433978664177_Split_61.fasta', 30.166, 37.575, 25.106, 29.454
'MAFFT_b0#0061_hhH_tree_97_OP_2.1094152983091004_Split_61.fasta', 30.555, 38.151, 22.764, 32.089
'MAFFT_b0#0061_hhT_tree_18_OP_1.3304542342131214_Split_61.fasta', 15.216, 20.487, 12.272, 13.769
'MAFFT_b0#0061_hhT_tree_30_OP_2.908145211858187_Split_61.fasta', 33.214, 41.328, 29.322, 33.775
'MAFFT_b0#0061_htH_tree_18_OP_1.3304542342131214_Split_61.fasta', 15.451, 20.763, 11.821, 14.075
'MAFFT_b0#0061_htH_tree_30_OP_2.908145211858187_Split_61.fasta', 32.341, 40.311, 29.022, 32.014
'MAFFT_b0#0061_htH_tree_72_OP_1.8278688995959085_Split_61.fasta', 28.686, 35.473, 22.33, 29.17
'MAFFT_b0#0061_htH_tree_88_OP_2.9570433978664177_Split_61.fasta', 30.695, 38.153, 25.646, 31.417
'MAFFT_b0#0061_htT_tree_87_OP_1.1834961203615137_Split_61.fasta', 28.31, 36.727, 24.913, 29.816
'MAFFT_b0#0061_htT_tree_97_OP_2.1094152983091004_Split_61.fasta', 30.432, 37.953, 22.776, 31.967
'MAFFT_b0#0061_thH_tree_18_OP_1.3304542342131214_Split_61.fasta', 15.216, 20.487, 12.272, 13.769
'MAFFT_b0#0061_thH_tree_72_OP_1.8278688995959085_Split_61.fasta', 28.68, 35.468, 22.326, 29.16
'MAFFT_b0#0061_thT_tree_30_OP_2.908145211858187_Split_61.fasta', 33.214, 41.328, 29.322, 33.775
'MAFFT_b0#0061_thT_tree_72_OP_1.8278688995959085_Split_61.fasta', 28.68, 35.468, 22.326, 29.16
'MAFFT_b0#0061_thT_tree_87_OP_1.1834961203615137_Split_61.fasta', 28.36, 36.783, 22.357, 29.225
'MAFFT_b0#0061_thT_tree_88_OP_2.9570433978664177_Split_61.fasta', 30.166, 37.575, 25.106, 29.454
'MAFFT_b0#0061_thT_tree_97_OP_2.1094152983091004_Split_61.fasta', 30.555, 38.151, 22.764, 32.089
'MAFFT_b0#0061_ttT_tree_18_OP_1.3304542342131214_Split_61.fasta', 15.451, 20.763, 11.821, 14.075
'MAFFT_b0#0061_ttT_tree_30_OP_2.908145211858187_Split_61.fasta', 32.341, 40.311, 29.022, 32.014
'MAFFT_b0#0061_ttT_tree_72_OP_1.8278688995959085_Split_61.fasta', 28.686, 35.473, 22.33, 29.17
'MAFFT_b0#0061_ttT_tree_87_OP_1.1834961203615137_Split_61.fasta', 28.31, 36.727, 24.913, 29.816
'MAFFT_b0#0061_ttT_tree_88_OP_2.9570433978664177_Split_61.fasta', 30.695, 38.153, 25.646, 31.417
'MAFFT_b0#0061_ttT_tree_97_OP_2.1094152983091004_Split_61.fasta', 30.432, 37.953, 22.776, 31.967
'MAFFT_b0#0063_hhH_tree_37_OP_2.065965428692473_Split_63.fasta', 32.056, 39.968, 28.062, 31.088
'MAFFT_b0#0063_hhT_tree_89_OP_2.6540913216611166_Split_63.fasta', 26.641, 33.556, 22.774, 29.059
'MAFFT_b0#0063_htH_tree_37_OP_2.065965428692473_Split_63.fasta', 31.58, 39.393, 27.421, 30.729
'MAFFT_b0#0063_htH_tree_89_OP_2.6540913216611166_Split_63.fasta', 26.645, 33.466, 23.313, 29.31
'MAFFT_b0#0063_thH_tree_37_OP_2.065965428692473_Split_63.fasta', 32.056, 39.968, 28.062, 31.088
'MAFFT_b0#0063_thT_tree_89_OP_2.6540913216611166_Split_63.fasta', 26.644, 33.558, 22.778, 29.062
'MAFFT_b0#0063_ttH_tree_37_OP_2.065965428692473_Split_63.fasta', 31.58, 39.393, 27.421, 30.729
'MAFFT_b0#0063_ttH_tree_89_OP_2.6540913216611166_Split_63.fasta', 26.649, 33.469, 23.321, 29.315
'MAFFT_b0#0065_htH_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.603, 37.174, 25.347, 31.201
'MAFFT_b0#0065_htT_tree_55_OP_1.534121132575311_Split_65.fasta', 20.197, 26.149, 17.749, 22.193
'MAFFT_b0#0065_thH_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.081, 36.543, 24.874, 30.734
'MAFFT_b0#0065_thH_tree_55_OP_1.534121132575311_Split_65.fasta', 19.814, 25.698, 17.637, 21.634
'MAFFT_b0#0065_thT_tree_55_OP_1.534121132575311_Split_65.fasta', 19.814, 25.698, 17.637, 21.634
'MAFFT_b0#0065_ttH_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.565, 37.129, 25.339, 31.135
'MAFFT_b0#0065_ttT_tree_26_OP_2.2970226808572787_Split_65.fasta', 29.565, 37.129, 25.339, 31.135
'MAFFT_b0#0065_ttT_tree_55_OP_1.534121132575311_Split_65.fasta', 20.197, 26.149, 17.749, 22.193
'MAFFT_b0#0066_hhH_tree_77_OP_1.3827668594678542_Split_66.fasta', 25.235, 32.515, 18.438, 27.753
'MAFFT_b0#0066_hhT_tree_99_OP_1.9136688454364907_Split_66.fasta', 28.684, 36.023, 26.95, 28.712
'MAFFT_b0#0066_htT_tree_99_OP_1.9136688454364907_Split_66.fasta', 28.493, 35.843, 26.92, 28.62
'MAFFT_b0#0066_thH_tree_77_OP_1.3827668594678542_Split_66.fasta', 25.235, 32.515, 18.438, 27.753
'MAFFT_b0#0066_thH_tree_99_OP_1.9136688454364907_Split_66.fasta', 28.685, 36.024, 26.952, 28.713
'MAFFT_b0#0066_thT_tree_99_OP_1.9136688454364907_Split_66.fasta', 28.685, 36.024, 26.952, 28.713
'MAFFT_b0#0066_ttH_tree_77_OP_1.3827668594678542_Split_66.fasta', 25.561, 32.916, 18.139, 28.24
'MAFFT_b0#0066_ttT_tree_77_OP_1.3827668594678542_Split_66.fasta', 25.561, 32.916, 18.139, 28.24
'MAFFT_b0#0067_hhT_tree_4_OP_1.1542677766261527_Split_67.fasta', 23.121, 30.475, 17.56, 24.998
'MAFFT_b0#0067_htH_tree_4_OP_1.1542677766261527_Split_67.fasta', 26.38, 34.215, 22.38, 27.506
'MAFFT_b0#0067_htH_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.8, 38.332, 21.597, 31.648
'MAFFT_b0#0067_thH_tree_76_OP_1.9781210467371317_Split_67.fasta', 29.936, 37.457, 20.586, 30.326
'MAFFT_b0#0067_thT_tree_4_OP_1.1542677766261527_Split_67.fasta', 23.121, 30.475, 17.56, 24.998
'MAFFT_b0#0067_ttH_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.8, 38.332, 21.597, 31.648
'MAFFT_b0#0067_ttT_tree_4_OP_1.1542677766261527_Split_67.fasta', 26.38, 34.215, 22.38, 27.506
'MAFFT_b0#0067_ttT_tree_76_OP_1.9781210467371317_Split_67.fasta', 30.8, 38.332, 21.597, 31.648
'MAFFT_b0#0069_htH_tree_20_OP_2.4221981553992458_Split_69.fasta', 21.26, 26.494, 20.969, 23.527
'MAFFT_b0#0069_htH_tree_73_OP_2.973262473304242_Split_69.fasta', 28.757, 36.046, 20.558, 31.151
'MAFFT_b0#0069_htT_tree_20_OP_2.4221981553992458_Split_69.fasta', 21.26, 26.494, 20.969, 23.527
'MAFFT_b0#0069_htT_tree_73_OP_2.973262473304242_Split_69.fasta', 28.757, 36.046, 20.558, 31.151
'MAFFT_b0#0069_thH_tree_20_OP_2.4221981553992458_Split_69.fasta', 21.507, 26.756, 21.174, 23.743
'MAFFT_b0#0069_thH_tree_73_OP_2.973262473304242_Split_69.fasta', 28.325, 35.503, 20.417, 31.014
'MAFFT_b0#0069_thT_tree_20_OP_2.4221981553992458_Split_69.fasta', 21.507, 26.756, 21.174, 23.743
'MAFFT_b0#0069_ttH_tree_73_OP_2.973262473304242_Split_69.fasta', 28.757, 36.046, 20.558, 31.151
'MAFFT_b0#0070_hhH_tree_86_OP_1.7393056698625855_Split_70.fasta', 28.792, 36.305, 22.121, 30.003
'MAFFT_b0#0070_hhT_tree_17_OP_1.818409912056766_Split_70.fasta', 26.006, 33.338, 19.797, 27.213
'MAFFT_b0#0070_htH_tree_86_OP_1.7393056698625855_Split_70.fasta', 28.395, 35.842, 24.391, 29.049
'MAFFT_b0#0070_thH_tree_17_OP_1.818409912056766_Split_70.fasta', 26.433, 33.869, 20.093, 26.92
'MAFFT_b0#0070_thH_tree_86_OP_1.7393056698625855_Split_70.fasta', 28.792, 36.305, 22.121, 30.003
'MAFFT_b0#0070_ttH_tree_17_OP_1.818409912056766_Split_70.fasta', 26.434, 33.869, 20.096, 26.921
'MAFFT_b0#0070_ttT_tree_17_OP_1.818409912056766_Split_70.fasta', 26.434, 33.869, 20.096, 26.921
'MAFFT_b0#0070_ttT_tree_86_OP_1.7393056698625855_Split_70.fasta', 28.395, 35.842, 24.391, 29.049
'MAFFT_b0#0071_thH_tree_83_OP_1.1196527601502904_Split_71.fasta', 32.668, 41.396, 26.444, 34.654
'MAFFT_b0#0071_thT_tree_83_OP_1.1196527601502904_Split_71.fasta', 32.668, 41.396, 26.444, 34.654
'MAFFT_b0#0071_ttH_tree_83_OP_1.1196527601502904_Split_71.fasta', 31.772, 40.266, 27.379, 32.919
'MAFFT_b0#0071_ttT_tree_83_OP_1.1196527601502904_Split_71.fasta', 31.772, 40.266, 27.379, 32.919
'MAFFT_b0#0072_hhH_tree_16_OP_1.904493049197901_Split_72.fasta', 27.06, 34.678, 20.715, 29.423
'MAFFT_b0#0072_hhH_tree_2_OP_2.0780663887168265_Split_72.fasta', 27.004, 33.192, 25.458, 26.392
'MAFFT_b0#0072_htH_tree_2_OP_2.0780663887168265_Split_72.fasta', 25.658, 31.929, 24.968, 24.855
'MAFFT_b0#0072_htT_tree_16_OP_1.904493049197901_Split_72.fasta', 26.365, 33.955, 20.136, 28.806
'MAFFT_b0#0072_htT_tree_2_OP_2.0780663887168265_Split_72.fasta', 25.658, 31.929, 24.968, 24.855
'MAFFT_b0#0072_thH_tree_2_OP_2.0780663887168265_Split_72.fasta', 27.004, 33.192, 25.458, 26.392
'MAFFT_b0#0072_ttH_tree_16_OP_1.904493049197901_Split_72.fasta', 26.365, 33.955, 20.136, 28.806
'MAFFT_b0#0072_ttT_tree_16_OP_1.904493049197901_Split_72.fasta', 26.365, 33.955, 20.136, 28.806
'MAFFT_b0#0073_hhT_tree_96_OP_2.2598618576256135_Split_73.fasta', 34.427, 42.599, 26.659, 35.169
'MAFFT_b0#0073_htH_tree_96_OP_2.2598618576256135_Split_73.fasta', 34.28, 42.45, 26.886, 35.147
'MAFFT_b0#0073_htT_tree_38_OP_1.4036490691810368_Split_73.fasta', 20.298, 25.85, 16.416, 23.049
'MAFFT_b0#0073_htT_tree_96_OP_2.2598618576256135_Split_73.fasta', 34.28, 42.45, 26.886, 35.147
'MAFFT_b0#0073_thT_tree_38_OP_1.4036490691810368_Split_73.fasta', 20.514, 26.182, 16.694, 23.294
'MAFFT_b0#0073_thT_tree_96_OP_2.2598618576256135_Split_73.fasta', 34.427, 42.599, 26.659, 35.169
'MAFFT_b0#0073_ttH_tree_38_OP_1.4036490691810368_Split_73.fasta', 19.287, 24.684, 15.743, 21.646
'MAFFT_b0#0073_ttT_tree_38_OP_1.4036490691810368_Split_73.fasta', 19.287, 24.684, 15.743, 21.646
'MAFFT_b0#0074_hhH_tree_56_OP_1.8151633835449412_Split_74.fasta', 30.586, 39.243, 24.62, 32.263
'MAFFT_b0#0074_hhH_tree_79_OP_1.1319264156945865_Split_74.fasta', 23.059, 29.825, 20.299, 24.32
'MAFFT_b0#0074_htH_tree_56_OP_1.8151633835449412_Split_74.fasta', 30.636, 39.232, 24.369, 32.531
'MAFFT_b0#0074_htT_tree_79_OP_1.1319264156945865_Split_74.fasta', 23.273, 30.143, 20.649, 24.563
'MAFFT_b0#0074_thT_tree_56_OP_1.8151633835449412_Split_74.fasta', 30.586, 39.243, 24.62, 32.263
'MAFFT_b0#0074_ttH_tree_56_OP_1.8151633835449412_Split_74.fasta', 30.636, 39.232, 24.369, 32.531
'MAFFT_b0#0074_ttH_tree_79_OP_1.1319264156945865_Split_74.fasta', 23.273, 30.143, 20.649, 24.563
'MAFFT_b0#0074_ttT_tree_79_OP_1.1319264156945865_Split_74.fasta', 23.273, 30.143, 20.649, 24.563
'MAFFT_b0#0075_hhH_tree_81_OP_1.1314497018902243_Split_75.fasta', 24.709, 32.541, 16.693, 24.553
'MAFFT_b0#0075_hhT_tree_19_OP_1.5848887345678324_Split_75.fasta', 30.031, 38.025, 21.414, 30.528
'MAFFT_b0#0075_htH_tree_19_OP_1.5848887345678324_Split_75.fasta', 30.004, 38.005, 21.382, 30.497
'MAFFT_b0#0075_htH_tree_81_OP_1.1314497018902243_Split_75.fasta', 24.664, 32.499, 16.665, 24.531
'MAFFT_b0#0075_thH_tree_81_OP_1.1314497018902243_Split_75.fasta', 24.833, 32.694, 16.793, 24.661
'MAFFT_b0#0075_thT_tree_19_OP_1.5848887345678324_Split_75.fasta', 29.698, 37.613, 21.967, 29.635
'MAFFT_b0#0075_ttH_tree_19_OP_1.5848887345678324_Split_75.fasta', 29.672, 37.592, 21.933, 29.604
'MAFFT_b0#0075_ttH_tree_81_OP_1.1314497018902243_Split_75.fasta', 24.788, 32.652, 16.765, 24.639
'MAFFT_b0#0077_hhT_tree_15_OP_2.550159221795637_Split_77.fasta', 31.475, 39.448, 23.886, 32.937
'MAFFT_b0#0077_htT_tree_15_OP_2.550159221795637_Split_77.fasta', 29.035, 36.323, 21.833, 30.429
'MAFFT_b0#0077_thH_tree_15_OP_2.550159221795637_Split_77.fasta', 31.475, 39.448, 23.886, 32.937
'MAFFT_b0#0077_thT_tree_15_OP_2.550159221795637_Split_77.fasta', 31.475, 39.448, 23.886, 32.937
'MAFFT_b0#0079_hhH_tree_53_OP_2.8446810696084794_Split_79.fasta', 29.66, 36.921, 25.797, 29.845
'MAFFT_b0#0079_hhT_tree_53_OP_2.8446810696084794_Split_79.fasta', 29.66, 36.921, 25.797, 29.845
'MAFFT_b0#0079_htT_tree_53_OP_2.8446810696084794_Split_79.fasta', 29.624, 36.879, 25.778, 29.801
'MAFFT_b0#0079_ttH_tree_53_OP_2.8446810696084794_Split_79.fasta', 29.585, 36.833, 25.755, 29.719
'MAFFT_b0#0081_hhH_tree_28_OP_2.8015195195451144_Split_81.fasta', 24.169, 31.193, 20.915, 26.411
'MAFFT_b0#0081_hhT_tree_28_OP_2.8015195195451144_Split_81.fasta', 24.169, 31.193, 20.915, 26.411
'MAFFT_b0#0081_htH_tree_70_OP_2.86216121405654_Split_81.fasta', 30.567, 38.382, 26.708, 30.435
'MAFFT_b0#0081_htT_tree_70_OP_2.86216121405654_Split_81.fasta', 30.567, 38.382, 26.708, 30.435
'MAFFT_b0#0081_thH_tree_70_OP_2.86216121405654_Split_81.fasta', 31.021, 38.903, 26.944, 30.678
'MAFFT_b0#0081_thT_tree_28_OP_2.8015195195451144_Split_81.fasta', 24.169, 31.193, 20.915, 26.411
'MAFFT_b0#0081_ttH_tree_28_OP_2.8015195195451144_Split_81.fasta', 24.627, 31.736, 21.525, 26.74
'MAFFT_b0#0081_ttH_tree_70_OP_2.86216121405654_Split_81.fasta', 30.567, 38.382, 26.708, 30.435
'MAFFT_b0#0085_hhH_tree_6_OP_2.614406638642872_Split_85.fasta', 23.946, 30.109, 17.289, 26.576
'MAFFT_b0#0085_htH_tree_6_OP_2.614406638642872_Split_85.fasta', 23.916, 30.074, 17.302, 26.53
'MAFFT_b0#0085_htT_tree_43_OP_1.1593268235540946_Split_85.fasta', 30.031, 38.482, 25.252, 30.926
'MAFFT_b0#0085_htT_tree_6_OP_2.614406638642872_Split_85.fasta', 23.916, 30.074, 17.302, 26.53
'MAFFT_b0#0085_thT_tree_43_OP_1.1593268235540946_Split_85.fasta', 30.339, 38.807, 25.832, 28.904
'MAFFT_b0#0085_thT_tree_6_OP_2.614406638642872_Split_85.fasta', 23.946, 30.109, 17.289, 26.576
'MAFFT_b0#0085_ttH_tree_43_OP_1.1593268235540946_Split_85.fasta', 30.031, 38.482, 25.252, 30.926
'MAFFT_b0#0085_ttT_tree_43_OP_1.1593268235540946_Split_85.fasta', 30.031, 38.482, 25.252, 30.926
'MAFFT_b0#0086_hhH_tree_98_OP_1.0089131553899002_Split_86.fasta', 25.047, 32.973, 20.42, 25.212
'MAFFT_b0#0086_hhT_tree_98_OP_1.0089131553899002_Split_86.fasta', 25.047, 32.973, 20.42, 25.212
'MAFFT_b0#0086_htH_tree_98_OP_1.0089131553899002_Split_86.fasta', 25.12, 33.134, 21.322, 25.797
'MAFFT_b0#0086_thH_tree_98_OP_1.0089131553899002_Split_86.fasta', 25.047, 32.973, 20.42, 25.212
'MAFFT_b0#0088_hhH_tree_24_OP_2.5256879150632905_Split_88.fasta', 27.214, 34.634, 23.74, 26.512
'MAFFT_b0#0088_htH_tree_24_OP_2.5256879150632905_Split_88.fasta', 27.337, 34.843, 24.041, 26.719
'MAFFT_b0#0088_htT_tree_24_OP_2.5256879150632905_Split_88.fasta', 27.337, 34.843, 24.041, 26.719
'MAFFT_b0#0088_thH_tree_24_OP_2.5256879150632905_Split_88.fasta', 27.214, 34.634, 23.74, 26.512
'MAFFT_b0#0089_hhH_tree_3_OP_2.728084439580989_Split_89.fasta', 27.621, 34.459, 24.899, 28.843
'MAFFT_b0#0089_hhT_tree_3_OP_2.728084439580989_Split_89.fasta', 27.621, 34.459, 24.899, 28.843
'MAFFT_b0#0089_htH_tree_3_OP_2.728084439580989_Split_89.fasta', 27.521, 34.281, 25.822, 29.0
'MAFFT_b0#0089_htT_tree_3_OP_2.728084439580989_Split_89.fasta', 27.521, 34.281, 25.822, 29.0
'MAFFT_b0#0091_hhH_tree_58_OP_2.470758940826272_Split_91.fasta', 27.497, 33.846, 19.099, 30.232
'MAFFT_b0#0091_htH_tree_58_OP_2.470758940826272_Split_91.fasta', 27.497, 33.846, 19.099, 30.232
'MAFFT_b0#0091_thH_tree_58_OP_2.470758940826272_Split_91.fasta', 28.44, 34.996, 20.045, 31.349
'MAFFT_b0#0091_thT_tree_58_OP_2.470758940826272_Split_91.fasta', 28.44, 34.996, 20.045, 31.349
'MAFFT_b0#0092_hhH_tree_42_OP_1.3915835484150982_Split_92.fasta', 30.218, 37.427, 27.114, 31.633
'MAFFT_b0#0092_htH_tree_42_OP_1.3915835484150982_Split_92.fasta', 29.794, 36.989, 26.591, 31.536
'MAFFT_b0#0092_thH_tree_42_OP_1.3915835484150982_Split_92.fasta', 30.195, 37.392, 27.125, 31.645
'MAFFT_b0#0092_thT_tree_42_OP_1.3915835484150982_Split_92.fasta', 30.195, 37.392, 27.125, 31.645
'MAFFT_b0#0093_hhH_tree_50_OP_1.9153041649578615_Split_93.fasta', 22.224, 28.737, 18.118, 24.253
'MAFFT_b0#0093_htH_tree_49_OP_1.2895147288295243_Split_93.fasta', 29.973, 38.877, 25.246, 28.226
'MAFFT_b0#0093_htH_tree_50_OP_1.9153041649578615_Split_93.fasta', 25.645, 32.47, 19.947, 27.773
'MAFFT_b0#0093_htT_tree_50_OP_1.9153041649578615_Split_93.fasta', 25.645, 32.47, 19.947, 27.773
'MAFFT_b0#0093_thH_tree_49_OP_1.2895147288295243_Split_93.fasta', 29.024, 37.629, 25.515, 27.303
'MAFFT_b0#0093_thT_tree_49_OP_1.2895147288295243_Split_93.fasta', 29.024, 37.629, 25.515, 27.303
'MAFFT_b0#0093_ttT_tree_49_OP_1.2895147288295243_Split_93.fasta', 28.97, 37.588, 22.895, 28.069
'MAFFT_b0#0093_ttT_tree_50_OP_1.9153041649578615_Split_93.fasta', 25.394, 32.187, 19.583, 27.536
'MAFFT_b0#0094_hhH_tree_61_OP_2.233368308529553_Split_94.fasta', 32.595, 40.422, 24.44, 33.889
'MAFFT_b0#0094_hhT_tree_63_OP_2.7597843575557506_Split_94.fasta', 29.404, 36.605, 23.712, 28.871
'MAFFT_b0#0094_htT_tree_63_OP_2.7597843575557506_Split_94.fasta', 30.773, 37.983, 23.898, 31.817
'MAFFT_b0#0094_thH_tree_61_OP_2.233368308529553_Split_94.fasta', 32.5, 40.307, 24.355, 33.817
'MAFFT_b0#0094_thH_tree_63_OP_2.7597843575557506_Split_94.fasta', 29.799, 37.079, 24.003, 29.274
'MAFFT_b0#0094_thT_tree_61_OP_2.233368308529553_Split_94.fasta', 32.5, 40.307, 24.355, 33.817
'MAFFT_b0#0094_thT_tree_63_OP_2.7597843575557506_Split_94.fasta', 29.799, 37.079, 24.003, 29.274
'MAFFT_b0#0094_ttH_tree_61_OP_2.233368308529553_Split_94.fasta', 32.08, 39.78, 23.222, 33.285
'MAFFT_b0#0095_hhH_tree_36_OP_1.861931102167887_Split_95.fasta', 25.218, 31.252, 19.903, 26.132
'MAFFT_b0#0095_hhT_tree_25_OP_1.0509666088927379_Split_95.fasta', 24.624, 32.096, 19.454, 24.444
'MAFFT_b0#0095_hhT_tree_36_OP_1.861931102167887_Split_95.fasta', 25.218, 31.252, 19.903, 26.132
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 24.624, 32.096, 19.454, 24.444
