code_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2
'bali_phy_msa.41.fas', 150.995, 145.174, 1650.316, 1317.299
'bali_phy_msa.42.fas', 150.776, 145.064, 1539.341, 1322.614
'bali_phy_msa.43.fas', 150.152, 144.347, 1545.991, 1312.179
'bali_phy_msa.44.fas', 151.464, 145.885, 1606.539, 1337.097
'bali_phy_msa.45.fas', 152.204, 146.553, 1545.061, 1351.838
'bali_phy_msa.46.fas', 149.324, 143.251, 1560.804, 1287.701
'bali_phy_msa.47.fas', 151.916, 146.083, 1573.159, 1342.749
'bali_phy_msa.48.fas', 150.306, 144.381, 1511.994, 1317.209
'bali_phy_msa.49.fas', 151.595, 146.189, 1748.035, 1346.473
'bali_phy_msa.5.fas', 151.468, 145.6, 1456.682, 1290.866
'bali_phy_msa.50.fas', 150.494, 144.662, 1604.983, 1321.889
'bali_phy_msa.51.fas', 151.475, 145.922, 1599.43, 1338.775
'bali_phy_msa.52.fas', 151.205, 145.674, 1453.25, 1322.961
'bali_phy_msa.53.fas', 149.336, 143.067, 1359.039, 1277.364
'bali_phy_msa.54.fas', 152.086, 146.256, 1461.625, 1292.618
'bali_phy_msa.55.fas', 150.76, 144.855, 1634.955, 1295.444
'bali_phy_msa.56.fas', 150.602, 144.73, 1449.438, 1320.768
'bali_phy_msa.57.fas', 151.677, 146.063, 1601.852, 1325.01
'bali_phy_msa.58.fas', 150.913, 144.962, 1521.395, 1308.679
'bali_phy_msa.59.fas', 150.807, 145.173, 1625.588, 1337.203
'bali_phy_msa.6.fas', 152.297, 146.811, 1555.343, 1336.866
'bali_phy_msa.60.fas', 151.031, 145.267, 1553.365, 1324.611
'bali_phy_msa.61.fas', 150.769, 145.075, 1558.003, 1315.28
'bali_phy_msa.62.fas', 152.639, 147.177, 1662.518, 1355.865
'bali_phy_msa.63.fas', 151.941, 146.074, 1423.413, 1310.948
'bali_phy_msa.64.fas', 150.028, 144.162, 1446.652, 1329.059
'bali_phy_msa.65.fas', 150.663, 144.564, 1537.229, 1301.608
'bali_phy_msa.66.fas', 151.243, 145.382, 1586.357, 1311.072
'bali_phy_msa.67.fas', 150.923, 144.936, 1393.481, 1301.744
'bali_phy_msa.68.fas', 151.934, 146.514, 1546.126, 1354.077
'bali_phy_msa.69.fas', 152.193, 146.508, 1548.88, 1332.244
'bali_phy_msa.7.fas', 151.28, 145.512, 1562.639, 1328.084
'bali_phy_msa.70.fas', 149.39, 143.347, 1553.193, 1304.759
'bali_phy_msa.71.fas', 151.93, 146.314, 1617.241, 1343.764
'bali_phy_msa.72.fas', 152.018, 146.363, 1391.015, 1365.633
'bali_phy_msa.73.fas', 150.132, 143.984, 1539.998, 1310.844
'bali_phy_msa.74.fas', 150.42, 144.857, 1604.244, 1343.02
'bali_phy_msa.75.fas', 151.995, 146.319, 1595.017, 1342.924
'bali_phy_msa.76.fas', 152.62, 147.099, 1535.424, 1350.63
'bali_phy_msa.77.fas', 151.334, 145.459, 1480.634, 1314.92
'bali_phy_msa.78.fas', 151.4, 145.719, 1578.391, 1308.979
'bali_phy_msa.79.fas', 149.301, 143.166, 1598.999, 1279.961
'bali_phy_msa.8.fas', 150.716, 144.939, 1602.924, 1346.535
'bali_phy_msa.80.fas', 150.101, 144.054, 1494.492, 1278.077
'bali_phy_msa.81.fas', 152.106, 146.411, 1561.316, 1312.021
'bali_phy_msa.82.fas', 151.88, 146.103, 1567.417, 1327.061
'bali_phy_msa.83.fas', 151.116, 145.524, 1554.855, 1303.524
'bali_phy_msa.84.fas', 152.49, 146.769, 1534.615, 1339.019
'bali_phy_msa.85.fas', 151.077, 144.979, 1512.488, 1305.78
'bali_phy_msa.86.fas', 151.974, 146.317, 1614.761, 1335.514
'bali_phy_msa.87.fas', 152.247, 146.687, 1540.219, 1327.727
'bali_phy_msa.88.fas', 151.862, 145.977, 1450.862, 1307.976
'bali_phy_msa.89.fas', 152.252, 146.513, 1623.128, 1338.526
'bali_phy_msa.9.fas', 152.168, 146.669, 1626.327, 1363.92
'bali_phy_msa.90.fas', 150.73, 144.701, 1532.273, 1327.748
'bali_phy_msa.91.fas', 151.891, 146.23, 1649.076, 1340.695
'bali_phy_msa.92.fas', 151.431, 145.655, 1525.821, 1326.126
'bali_phy_msa.93.fas', 153.218, 147.973, 1728.902, 1386.343
'bali_phy_msa.94.fas', 152.143, 146.687, 1659.383, 1367.266
'bali_phy_msa.95.fas', 151.255, 145.591, 1592.078, 1319.897
'bali_phy_msa.96.fas', 152.031, 146.427, 1490.369, 1341.317
'bali_phy_msa.97.fas', 151.376, 145.736, 1607.756, 1342.546
'bali_phy_msa.98.fas', 151.329, 145.405, 1652.556, 1320.062
'bali_phy_msa.99.fas', 151.74, 146.308, 1618.375, 1374.688
'MAFFT_b0#0072_hhH_tree_74_OP_1.9907948557296418_Split_72.fasta', 132.852, 128.123, 1974.584, 1856.878
'MAFFT_b0#0072_hhT_tree_39_OP_1.782001260864562_Split_72.fasta', 136.545, 132.818, 2393.18, 2389.186
'MAFFT_b0#0072_hhT_tree_74_OP_1.9907948557296418_Split_72.fasta', 132.852, 128.123, 1974.584, 1856.878
'MAFFT_b0#0072_htT_tree_74_OP_1.9907948557296418_Split_72.fasta', 132.226, 127.411, 1990.133, 1845.113
'MAFFT_b0#0072_thT_tree_39_OP_1.782001260864562_Split_72.fasta', 136.545, 132.818, 2393.18, 2389.186
'MAFFT_b0#0072_ttH_tree_39_OP_1.782001260864562_Split_72.fasta', 137.517, 133.54, 2213.58, 2198.402
'MAFFT_b0#0072_ttH_tree_74_OP_1.9907948557296418_Split_72.fasta', 132.226, 127.411, 1990.133, 1845.113
'MAFFT_b0#0072_ttT_tree_39_OP_1.782001260864562_Split_72.fasta', 137.517, 133.54, 2213.58, 2198.402
'MAFFT_b0#0073_hhH_tree_72_OP_1.2847368950501976_Split_73.fasta', 135.421, 131.584, 1905.536, 1917.429
'MAFFT_b0#0073_htT_tree_72_OP_1.2847368950501976_Split_73.fasta', 135.782, 132.242, 2009.838, 2012.889
'MAFFT_b0#0073_thT_tree_72_OP_1.2847368950501976_Split_73.fasta', 135.711, 131.768, 1909.28, 1921.208
'MAFFT_b0#0073_ttT_tree_72_OP_1.2847368950501976_Split_73.fasta', 136.068, 132.422, 2013.771, 2016.821
'MAFFT_b0#0074_hhH_tree_57_OP_2.54578155531949_Split_74.fasta', 134.476, 129.788, 2059.119, 2049.719
'MAFFT_b0#0074_hhT_tree_57_OP_2.54578155531949_Split_74.fasta', 134.476, 129.788, 2059.119, 2049.719
'MAFFT_b0#0074_htH_tree_46_OP_1.4327650627329234_Split_74.fasta', 133.948, 129.762, 2110.186, 2070.095
'MAFFT_b0#0074_htH_tree_57_OP_2.54578155531949_Split_74.fasta', 135.09, 130.655, 2256.687, 2140.725
'MAFFT_b0#0074_thH_tree_46_OP_1.4327650627329234_Split_74.fasta', 134.08, 130.161, 2150.915, 2064.535
'MAFFT_b0#0074_thT_tree_46_OP_1.4327650627329234_Split_74.fasta', 134.08, 130.161, 2150.915, 2064.535
'MAFFT_b0#0074_ttH_tree_46_OP_1.4327650627329234_Split_74.fasta', 133.948, 129.762, 2110.186, 2070.095
'MAFFT_b0#0074_ttH_tree_57_OP_2.54578155531949_Split_74.fasta', 135.09, 130.655, 2256.687, 2140.725
'MAFFT_b0#0075_hhT_tree_2_OP_1.5699182788181343_Split_75.fasta', 132.713, 128.87, 2248.484, 2233.975
'MAFFT_b0#0075_htT_tree_2_OP_1.5699182788181343_Split_75.fasta', 133.052, 129.122, 2327.775, 2299.504
'MAFFT_b0#0075_thH_tree_2_OP_1.5699182788181343_Split_75.fasta', 132.713, 128.87, 2248.484, 2233.975
'MAFFT_b0#0075_ttT_tree_2_OP_1.5699182788181343_Split_75.fasta', 133.052, 129.122, 2327.775, 2299.504
'MAFFT_b0#0078_hhH_tree_89_OP_1.346742443921104_Split_78.fasta', 130.883, 127.324, 2250.031, 2185.383
'MAFFT_b0#0078_hhT_tree_89_OP_1.346742443921104_Split_78.fasta', 130.883, 127.324, 2250.031, 2185.383
'MAFFT_b0#0078_thH_tree_89_OP_1.346742443921104_Split_78.fasta', 130.284, 126.891, 2242.034, 2176.781
'MAFFT_b0#0078_thT_tree_89_OP_1.346742443921104_Split_78.fasta', 130.284, 126.891, 2242.034, 2176.781
'MAFFT_b0#0080_hhH_tree_42_OP_1.2233803782003307_Split_80.fasta', 131.001, 127.917, 2026.684, 1919.839
'MAFFT_b0#0080_hhH_tree_82_OP_2.722114917861654_Split_80.fasta', 132.245, 128.317, 2323.598, 2331.02
'MAFFT_b0#0080_hhT_tree_42_OP_1.2233803782003307_Split_80.fasta', 131.001, 127.917, 2026.684, 1919.839
'MAFFT_b0#0080_htT_tree_42_OP_1.2233803782003307_Split_80.fasta', 131.081, 127.534, 1969.845, 1894.784
'MAFFT_b0#0080_thT_tree_42_OP_1.2233803782003307_Split_80.fasta', 131.702, 128.604, 1945.731, 1934.378
'MAFFT_b0#0080_thT_tree_82_OP_2.722114917861654_Split_80.fasta', 132.245, 128.317, 2323.598, 2331.02
'MAFFT_b0#0080_ttH_tree_82_OP_2.722114917861654_Split_80.fasta', 137.17, 132.99, 2184.015, 2206.161
'MAFFT_b0#0080_ttT_tree_82_OP_2.722114917861654_Split_80.fasta', 137.17, 132.99, 2184.015, 2206.161
'MAFFT_b0#0083_hhT_tree_11_OP_1.5768560018637672_Split_83.fasta', 134.983, 130.725, 2002.8, 1994.644
'MAFFT_b0#0083_hhT_tree_96_OP_2.7533048964132307_Split_83.fasta', 133.351, 129.526, 2123.331, 2049.38
'MAFFT_b0#0083_htH_tree_96_OP_2.7533048964132307_Split_83.fasta', 133.179, 129.122, 2106.441, 2041.252
'MAFFT_b0#0083_htT_tree_11_OP_1.5768560018637672_Split_83.fasta', 135.525, 131.288, 2012.543, 2003.641
'MAFFT_b0#0083_thT_tree_96_OP_2.7533048964132307_Split_83.fasta', 133.34, 129.534, 2135.527, 2061.064
'MAFFT_b0#0083_ttH_tree_11_OP_1.5768560018637672_Split_83.fasta', 134.314, 130.241, 2015.108, 2004.793
'MAFFT_b0#0083_ttT_tree_11_OP_1.5768560018637672_Split_83.fasta', 134.314, 130.241, 2015.108, 2004.793
'MAFFT_b0#0083_ttT_tree_96_OP_2.7533048964132307_Split_83.fasta', 133.168, 129.131, 2118.532, 2052.868
'MAFFT_b0#0084_hhH_tree_20_OP_2.7414516433287566_Split_84.fasta', 130.088, 126.793, 2125.46, 2079.833
'MAFFT_b0#0084_hhH_tree_79_OP_1.244222429737621_Split_84.fasta', 137.214, 132.751, 1663.356, 1652.714
'MAFFT_b0#0084_hhT_tree_20_OP_2.7414516433287566_Split_84.fasta', 130.088, 126.793, 2125.46, 2079.833
'MAFFT_b0#0084_hhT_tree_76_OP_1.0664681192566676_Split_84.fasta', 136.991, 132.743, 1999.599, 1953.058
'MAFFT_b0#0084_hhT_tree_79_OP_1.244222429737621_Split_84.fasta', 137.214, 132.751, 1663.356, 1652.714
'MAFFT_b0#0084_htH_tree_20_OP_2.7414516433287566_Split_84.fasta', 128.217, 125.101, 2074.106, 2070.013
'MAFFT_b0#0084_htT_tree_76_OP_1.0664681192566676_Split_84.fasta', 139.648, 135.529, 2118.269, 2108.664
'MAFFT_b0#0084_htT_tree_79_OP_1.244222429737621_Split_84.fasta', 138.909, 134.371, 1711.166, 1702.366
'MAFFT_b0#0084_thT_tree_20_OP_2.7414516433287566_Split_84.fasta', 129.843, 126.669, 2126.307, 2080.488
'MAFFT_b0#0084_thT_tree_76_OP_1.0664681192566676_Split_84.fasta', 137.159, 132.941, 1999.487, 1954.746
'MAFFT_b0#0084_ttH_tree_76_OP_1.0664681192566676_Split_84.fasta', 139.56, 135.422, 2118.544, 2108.693
'MAFFT_b0#0084_ttH_tree_79_OP_1.244222429737621_Split_84.fasta', 138.818, 134.454, 1805.222, 1795.684
'MAFFT_b0#0085_thH_tree_83_OP_2.155927182903591_Split_85.fasta', 133.837, 129.919, 2246.449, 2117.972
'MAFFT_b0#0085_thT_tree_83_OP_2.155927182903591_Split_85.fasta', 133.837, 129.919, 2246.449, 2117.972
'MAFFT_b0#0085_ttH_tree_83_OP_2.155927182903591_Split_85.fasta', 131.398, 127.744, 2309.124, 2183.078
'MAFFT_b0#0085_ttT_tree_83_OP_2.155927182903591_Split_85.fasta', 131.398, 127.744, 2309.124, 2183.078
'MAFFT_b0#0086_hhT_tree_44_OP_2.844149524750718_Split_86.fasta', 133.67, 129.969, 2301.898, 2307.357
'MAFFT_b0#0086_htT_tree_44_OP_2.844149524750718_Split_86.fasta', 135.091, 131.456, 2342.205, 2333.114
'MAFFT_b0#0086_thH_tree_44_OP_2.844149524750718_Split_86.fasta', 133.637, 129.993, 2339.441, 2344.99
'MAFFT_b0#0086_ttT_tree_44_OP_2.844149524750718_Split_86.fasta', 133.768, 130.245, 2361.317, 2350.417
'MAFFT_b0#0087_hhH_tree_78_OP_2.7765918136583063_Split_87.fasta', 128.398, 124.434, 2409.95, 2356.828
'MAFFT_b0#0087_hhT_tree_78_OP_2.7765918136583063_Split_87.fasta', 128.398, 124.434, 2409.95, 2356.828
'MAFFT_b0#0087_htT_tree_78_OP_2.7765918136583063_Split_87.fasta', 131.004, 127.217, 2424.868, 2395.373
'MAFFT_b0#0087_thH_tree_78_OP_2.7765918136583063_Split_87.fasta', 128.426, 124.486, 2421.149, 2367.742
'MAFFT_b0#0089_hhH_tree_9_OP_1.249571934699986_Split_89.fasta', 140.105, 136.092, 2064.18, 2010.958
'MAFFT_b0#0089_htH_tree_9_OP_1.249571934699986_Split_89.fasta', 140.677, 136.662, 2093.728, 2040.404
'MAFFT_b0#0089_thT_tree_9_OP_1.249571934699986_Split_89.fasta', 140.23, 136.303, 2100.569, 2046.478
'MAFFT_b0#0089_ttT_tree_9_OP_1.249571934699986_Split_89.fasta', 140.674, 136.664, 2097.628, 2044.196
'MAFFT_b0#0091_htH_tree_52_OP_2.8994908810804993_Split_91.fasta', 132.383, 128.707, 2413.448, 2405.366
'MAFFT_b0#0091_thH_tree_52_OP_2.8994908810804993_Split_91.fasta', 134.299, 130.754, 2500.074, 2498.152
'MAFFT_b0#0091_thT_tree_52_OP_2.8994908810804993_Split_91.fasta', 134.299, 130.754, 2500.074, 2498.152
'MAFFT_b0#0091_ttT_tree_52_OP_2.8994908810804993_Split_91.fasta', 132.407, 128.722, 2403.904, 2395.904
'MAFFT_b0#0092_htH_tree_27_OP_2.533187626783996_Split_92.fasta', 138.792, 134.295, 2219.058, 2190.369
'MAFFT_b0#0092_htT_tree_62_OP_2.3306906586347154_Split_92.fasta', 134.203, 130.427, 1902.624, 1926.283
'MAFFT_b0#0092_thH_tree_27_OP_2.533187626783996_Split_92.fasta', 136.136, 131.733, 2484.812, 2399.517
'MAFFT_b0#0092_thH_tree_62_OP_2.3306906586347154_Split_92.fasta', 136.263, 132.175, 1974.088, 1924.142
'MAFFT_b0#0092_thT_tree_27_OP_2.533187626783996_Split_92.fasta', 136.136, 131.733, 2484.812, 2399.517
'MAFFT_b0#0092_thT_tree_62_OP_2.3306906586347154_Split_92.fasta', 136.263, 132.175, 1974.088, 1924.142
'MAFFT_b0#0092_ttH_tree_62_OP_2.3306906586347154_Split_92.fasta', 134.203, 130.427, 1902.624, 1926.283
'MAFFT_b0#0092_ttT_tree_27_OP_2.533187626783996_Split_92.fasta', 138.493, 133.983, 2225.44, 2196.464
'MAFFT_b0#0093_hhT_tree_28_OP_2.797892476021037_Split_93.fasta', 127.15, 123.123, 2520.906, 2429.626
'MAFFT_b0#0093_htH_tree_28_OP_2.797892476021037_Split_93.fasta', 128.268, 124.46, 2548.845, 2538.321
'MAFFT_b0#0093_thH_tree_28_OP_2.797892476021037_Split_93.fasta', 127.12, 123.103, 2531.523, 2439.433
'MAFFT_b0#0093_ttH_tree_28_OP_2.797892476021037_Split_93.fasta', 128.263, 124.445, 2544.093, 2533.053
'MAFFT_b0#0094_hhH_tree_60_OP_1.380654269463463_Split_94.fasta', 137.848, 133.499, 2205.334, 2189.204
'MAFFT_b0#0094_hhT_tree_60_OP_1.380654269463463_Split_94.fasta', 137.848, 133.499, 2205.334, 2189.204
'MAFFT_b0#0094_thT_tree_60_OP_1.380654269463463_Split_94.fasta', 137.983, 133.653, 2206.37, 2190.71
'MAFFT_b0#0094_ttT_tree_60_OP_1.380654269463463_Split_94.fasta', 138.393, 134.126, 2232.889, 2270.675
'MAFFT_b0#0095_htH_tree_86_OP_2.838925193728116_Split_95.fasta', 137.702, 133.794, 2111.082, 2111.837
'MAFFT_b0#0095_htT_tree_86_OP_2.838925193728116_Split_95.fasta', 137.702, 133.794, 2111.082, 2111.837
'MAFFT_b0#0095_thH_tree_86_OP_2.838925193728116_Split_95.fasta', 137.794, 133.819, 2145.355, 2146.75
'MAFFT_b0#0095_thT_tree_86_OP_2.838925193728116_Split_95.fasta', 137.794, 133.819, 2145.355, 2146.75
'MAFFT_b0#0096_htH_tree_65_OP_2.4620754969260368_Split_96.fasta', 129.63, 124.823, 1763.117, 1751.011
'MAFFT_b0#0096_htT_tree_65_OP_2.4620754969260368_Split_96.fasta', 129.63, 124.823, 1763.117, 1751.011
'MAFFT_b0#0096_thT_tree_65_OP_2.4620754969260368_Split_96.fasta', 129.041, 124.354, 1794.817, 1781.252
'MAFFT_b0#0096_ttH_tree_65_OP_2.4620754969260368_Split_96.fasta', 127.907, 123.237, 1773.096, 1773.265
'MAFFT_b0#0098_htT_tree_85_OP_1.0876519560757543_Split_98.fasta', 132.539, 127.578, 1791.313, 1787.261
'MAFFT_b0#0098_thH_tree_85_OP_1.0876519560757543_Split_98.fasta', 131.479, 126.39, 1762.38, 1764.368
'MAFFT_b0#0098_thT_tree_85_OP_1.0876519560757543_Split_98.fasta', 131.479, 126.39, 1762.38, 1764.368
'MAFFT_b0#0098_ttH_tree_85_OP_1.0876519560757543_Split_98.fasta', 132.561, 127.6, 1791.453, 1787.375
'MAFFT_b0#0100_hhH_tree_84_OP_1.2747066014324073_Split_100.fasta', 136.709, 132.85, 2078.981, 2072.406
'MAFFT_b0#0100_hhT_tree_84_OP_1.2747066014324073_Split_100.fasta', 136.709, 132.85, 2078.981, 2072.406
'MAFFT_b0#0100_htH_tree_84_OP_1.2747066014324073_Split_100.fasta', 137.502, 133.611, 2062.324, 2067.405
'MAFFT_b0#0100_thH_tree_84_OP_1.2747066014324073_Split_100.fasta', 136.88, 133.055, 2080.448, 2074.077
'MAFFT_b0#0103_htH_tree_48_OP_2.7980377771908604_Split_103.fasta', 127.11, 122.531, 1898.918, 1888.873
'MAFFT_b0#0103_htT_tree_48_OP_2.7980377771908604_Split_103.fasta', 127.11, 122.531, 1898.918, 1888.873
'MAFFT_b0#0103_thH_tree_48_OP_2.7980377771908604_Split_103.fasta', 130.643, 126.21, 1923.198, 1913.679
'MAFFT_b0#0103_ttT_tree_48_OP_2.7980377771908604_Split_103.fasta', 126.439, 121.838, 1924.407, 1879.994
'MAFFT_b0#0105_hhT_tree_26_OP_1.957362545164327_Split_105.fasta', 133.697, 129.622, 2036.081, 2084.172
'MAFFT_b0#0105_hhT_tree_95_OP_2.670624614307364_Split_105.fasta', 131.165, 126.641, 2281.273, 2263.181
'MAFFT_b0#0105_htT_tree_26_OP_1.957362545164327_Split_105.fasta', 133.55, 129.448, 2027.809, 2073.575
'MAFFT_b0#0105_htT_tree_95_OP_2.670624614307364_Split_105.fasta', 132.693, 128.087, 2282.831, 2234.648
'MAFFT_b0#0105_thT_tree_26_OP_1.957362545164327_Split_105.fasta', 133.726, 129.641, 2036.142, 2084.23
'MAFFT_b0#0105_ttH_tree_26_OP_1.957362545164327_Split_105.fasta', 133.579, 129.467, 2027.87, 2073.634
'MAFFT_b0#0105_ttH_tree_95_OP_2.670624614307364_Split_105.fasta', 132.708, 128.094, 2192.327, 2237.248
'MAFFT_b0#0105_ttT_tree_95_OP_2.670624614307364_Split_105.fasta', 132.708, 128.094, 2192.327, 2237.248
'MAFFT_b0#0107_htT_tree_4_OP_2.0343728689026586_Split_107.fasta', 140.562, 137.089, 1944.243, 1932.124
'MAFFT_b0#0107_thT_tree_4_OP_2.0343728689026586_Split_107.fasta', 141.422, 137.856, 2002.674, 1928.423
'MAFFT_b0#0107_ttH_tree_4_OP_2.0343728689026586_Split_107.fasta', 140.58, 137.102, 1944.24, 1932.122
'MAFFT_b0#0107_ttT_tree_4_OP_2.0343728689026586_Split_107.fasta', 140.58, 137.102, 1944.24, 1932.122
'MAFFT_b0#0108_hhH_tree_31_OP_1.0372976153998443_Split_108.fasta', 135.123, 130.475, 1856.086, 1849.523
'MAFFT_b0#0108_hhH_tree_77_OP_2.9245454346939663_Split_108.fasta', 134.103, 130.156, 2204.049, 2235.053
'MAFFT_b0#0108_hhT_tree_77_OP_2.9245454346939663_Split_108.fasta', 134.103, 130.156, 2204.049, 2235.053
'MAFFT_b0#0108_htH_tree_24_OP_1.2563447919918282_Split_108.fasta', 138.018, 133.505, 2032.593, 1990.452
'MAFFT_b0#0108_htT_tree_31_OP_1.0372976153998443_Split_108.fasta', 132.644, 127.842, 1878.465, 1862.026
'MAFFT_b0#0108_htT_tree_77_OP_2.9245454346939663_Split_108.fasta', 135.193, 131.647, 2223.38, 2255.393
'MAFFT_b0#0108_thH_tree_24_OP_1.2563447919918282_Split_108.fasta', 138.317, 133.927, 2100.535, 2051.057
'MAFFT_b0#0108_thT_tree_31_OP_1.0372976153998443_Split_108.fasta', 135.123, 130.475, 1856.086, 1849.523
'MAFFT_b0#0108_ttH_tree_24_OP_1.2563447919918282_Split_108.fasta', 138.018, 133.505, 2032.593, 1990.452
'MAFFT_b0#0108_ttT_tree_24_OP_1.2563447919918282_Split_108.fasta', 138.018, 133.505, 2032.593, 1990.452
'MAFFT_b0#0108_ttT_tree_31_OP_1.0372976153998443_Split_108.fasta', 132.644, 127.842, 1878.465, 1862.026
'MAFFT_b0#0108_ttT_tree_77_OP_2.9245454346939663_Split_108.fasta', 135.193, 131.647, 2223.38, 2255.393
'MAFFT_b0#0109_htT_tree_88_OP_2.744574155858557_Split_109.fasta', 128.17, 123.374, 2847.926, 2432.183
'MAFFT_b0#0109_thH_tree_88_OP_2.744574155858557_Split_109.fasta', 127.997, 122.932, 2869.053, 2498.202
'MAFFT_b0#0109_thT_tree_88_OP_2.744574155858557_Split_109.fasta', 127.997, 122.932, 2869.053, 2498.202
'MAFFT_b0#0109_ttT_tree_88_OP_2.744574155858557_Split_109.fasta', 128.423, 123.658, 2854.746, 2438.182
'MAFFT_b0#0110_hhH_tree_80_OP_1.2430603525509658_Split_110.fasta', 137.644, 133.64, 1930.166, 1923.15
'MAFFT_b0#0110_hhT_tree_80_OP_1.2430603525509658_Split_110.fasta', 137.644, 133.64, 1930.166, 1923.15
'MAFFT_b0#0110_ttH_tree_80_OP_1.2430603525509658_Split_110.fasta', 138.026, 134.119, 2012.002, 2004.787
'MAFFT_b0#0110_ttT_tree_80_OP_1.2430603525509658_Split_110.fasta', 138.026, 134.119, 2012.002, 2004.787
'MAFFT_b0#0111_hhH_tree_81_OP_1.6732724263803218_Split_111.fasta', 135.534, 131.775, 2164.917, 2179.618
'MAFFT_b0#0111_hhT_tree_81_OP_1.6732724263803218_Split_111.fasta', 135.534, 131.775, 2164.917, 2179.618
'MAFFT_b0#0111_htH_tree_81_OP_1.6732724263803218_Split_111.fasta', 135.816, 132.161, 2237.656, 2255.225
'MAFFT_b0#0111_htT_tree_81_OP_1.6732724263803218_Split_111.fasta', 135.816, 132.161, 2237.656, 2255.225
'MAFFT_b0#0113_hhH_tree_51_OP_1.8220601360996602_Split_113.fasta', 139.299, 135.601, 2044.357, 2028.411
'MAFFT_b0#0113_htH_tree_51_OP_1.8220601360996602_Split_113.fasta', 140.379, 136.562, 2053.762, 2010.698
'MAFFT_b0#0113_htT_tree_51_OP_1.8220601360996602_Split_113.fasta', 140.379, 136.562, 2053.762, 2010.698
'MAFFT_b0#0113_thH_tree_51_OP_1.8220601360996602_Split_113.fasta', 139.299, 135.601, 2044.357, 2028.411
'MAFFT_b0#0114_hhT_tree_40_OP_1.9125230236480895_Split_114.fasta', 134.656, 131.081, 2169.426, 2162.478
'MAFFT_b0#0114_htH_tree_40_OP_1.9125230236480895_Split_114.fasta', 135.598, 131.615, 2088.058, 2081.469
'MAFFT_b0#0114_thH_tree_40_OP_1.9125230236480895_Split_114.fasta', 134.707, 131.14, 2170.969, 2162.665
'MAFFT_b0#0114_ttT_tree_40_OP_1.9125230236480895_Split_114.fasta', 135.648, 131.673, 2089.499, 2081.633
'MAFFT_b0#0116_hhH_tree_13_OP_1.1853513231387998_Split_116.fasta', 137.92, 133.572, 1887.487, 1849.702
'MAFFT_b0#0116_hhT_tree_13_OP_1.1853513231387998_Split_116.fasta', 137.92, 133.572, 1887.487, 1849.702
'MAFFT_b0#0116_thT_tree_13_OP_1.1853513231387998_Split_116.fasta', 137.92, 133.572, 1887.487, 1849.702
'MAFFT_b0#0116_ttH_tree_13_OP_1.1853513231387998_Split_116.fasta', 140.367, 135.817, 1895.98, 1899.781
'MAFFT_b0#0119_hhT_tree_64_OP_1.9061001954293297_Split_119.fasta', 137.323, 132.882, 2019.277, 1957.942
'MAFFT_b0#0119_htH_tree_64_OP_1.9061001954293297_Split_119.fasta', 136.756, 132.086, 1939.129, 1888.412
'MAFFT_b0#0119_htT_tree_64_OP_1.9061001954293297_Split_119.fasta', 136.756, 132.086, 1939.129, 1888.412
'MAFFT_b0#0119_thH_tree_64_OP_1.9061001954293297_Split_119.fasta', 137.326, 132.886, 2019.326, 1957.979
'MAFFT_b0#0121_hhH_tree_21_OP_2.1636053370686796_Split_121.fasta', 138.066, 133.451, 2161.343, 2147.788
'MAFFT_b0#0121_htH_tree_21_OP_2.1636053370686796_Split_121.fasta', 138.465, 133.921, 2210.765, 2196.408
'MAFFT_b0#0121_htT_tree_21_OP_2.1636053370686796_Split_121.fasta', 138.465, 133.921, 2210.765, 2196.408
'MAFFT_b0#0121_thT_tree_21_OP_2.1636053370686796_Split_121.fasta', 138.162, 133.545, 2173.662, 2117.177
'MAFFT_b0#0122_hhT_tree_94_OP_1.4245501758202603_Split_122.fasta', 134.549, 129.727, 2159.63, 2152.838
'MAFFT_b0#0122_htH_tree_94_OP_1.4245501758202603_Split_122.fasta', 134.761, 129.935, 2080.607, 2094.376
'MAFFT_b0#0122_htT_tree_94_OP_1.4245501758202603_Split_122.fasta', 134.761, 129.935, 2080.607, 2094.376
'MAFFT_b0#0122_ttH_tree_94_OP_1.4245501758202603_Split_122.fasta', 134.761, 129.935, 2080.607, 2094.376
'MAFFT_b0#0123_hhT_tree_90_OP_1.153374992031902_Split_123.fasta', 133.855, 129.387, 1986.222, 1939.208
'MAFFT_b0#0123_htT_tree_90_OP_1.153374992031902_Split_123.fasta', 135.153, 130.674, 2036.563, 1986.651
'MAFFT_b0#0123_thT_tree_90_OP_1.153374992031902_Split_123.fasta', 133.867, 129.408, 1974.027, 1972.686
'MAFFT_b0#0123_ttH_tree_90_OP_1.153374992031902_Split_123.fasta', 135.165, 130.695, 2028.983, 1984.701
'MAFFT_b0#0127_hhH_tree_30_OP_1.2515734850881262_Split_127.fasta', 135.848, 130.658, 1762.386, 1768.861
'MAFFT_b0#0127_hhT_tree_30_OP_1.2515734850881262_Split_127.fasta', 135.848, 130.658, 1762.386, 1768.861
