code_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2
'bali_phy_msa.61.fas', 167.386, 161.98, 1732.335, 1467.226
'bali_phy_msa.62.fas', 169.437, 164.264, 1847.294, 1511.466
'bali_phy_msa.63.fas', 168.557, 162.937, 1583.807, 1461.132
'bali_phy_msa.64.fas', 166.485, 160.859, 1610.089, 1482.12
'bali_phy_msa.65.fas', 167.331, 161.495, 1710.576, 1453.005
'bali_phy_msa.66.fas', 168.079, 162.468, 1766.097, 1464.2
'bali_phy_msa.67.fas', 168.137, 162.515, 1557.878, 1458.038
'bali_phy_msa.68.fas', 169.116, 164.027, 1724.654, 1514.342
'bali_phy_msa.69.fas', 168.854, 163.411, 1721.198, 1484.716
'bali_phy_msa.7.fas', 168.339, 162.851, 1741.472, 1484.906
'bali_phy_msa.70.fas', 166.563, 160.811, 1735.298, 1462.585
'bali_phy_msa.71.fas', 169.045, 163.772, 1801.918, 1502.44
'bali_phy_msa.72.fas', 169.211, 163.911, 1554.437, 1527.402
'bali_phy_msa.73.fas', 167.453, 161.711, 1721.623, 1470.349
'bali_phy_msa.74.fas', 166.756, 161.414, 1781.015, 1495.528
'bali_phy_msa.75.fas', 169.035, 163.709, 1776.369, 1499.896
'bali_phy_msa.76.fas', 169.577, 164.362, 1709.544, 1507.9
'bali_phy_msa.77.fas', 168.294, 162.702, 1650.722, 1469.833
'bali_phy_msa.78.fas', 168.312, 162.913, 1757.318, 1462.861
'bali_phy_msa.79.fas', 166.217, 160.387, 1781.913, 1431.945
'bali_phy_msa.8.fas', 167.806, 162.392, 1787.428, 1506.362
'bali_phy_msa.80.fas', 167.056, 161.335, 1667.72, 1430.714
'bali_phy_msa.81.fas', 168.801, 163.327, 1735.955, 1463.095
'bali_phy_msa.82.fas', 168.772, 163.304, 1744.456, 1481.309
'bali_phy_msa.83.fas', 167.99, 162.663, 1731.951, 1456.488
'bali_phy_msa.84.fas', 169.773, 164.431, 1712.167, 1497.907
'bali_phy_msa.85.fas', 167.626, 161.73, 1681.194, 1455.079
'bali_phy_msa.86.fas', 168.909, 163.542, 1797.437, 1491.257
'bali_phy_msa.87.fas', 169.166, 163.926, 1714.259, 1481.938
'bali_phy_msa.88.fas', 168.764, 163.186, 1616.974, 1461.176
'bali_phy_msa.89.fas', 168.941, 163.434, 1803.185, 1491.869
'bali_phy_msa.9.fas', 169.227, 164.018, 1811.42, 1523.705
'bali_phy_msa.90.fas', 167.612, 161.87, 1706.852, 1483.07
'bali_phy_msa.91.fas', 169.294, 163.942, 1840.906, 1502.319
'bali_phy_msa.92.fas', 168.945, 163.541, 1705.678, 1486.868
'bali_phy_msa.93.fas', 170.644, 165.819, 1927.015, 1551.146
'bali_phy_msa.94.fas', 169.391, 164.29, 1849.792, 1529.54
'bali_phy_msa.95.fas', 167.988, 162.598, 1770.39, 1472.841
'bali_phy_msa.96.fas', 168.807, 163.499, 1658.583, 1496.082
'bali_phy_msa.97.fas', 168.462, 163.133, 1792.32, 1501.595
'bali_phy_msa.98.fas', 168.321, 162.673, 1840.027, 1475.816
'bali_phy_msa.99.fas', 168.602, 163.385, 1800.533, 1534.113
'MAFFT_b0#0072_hhH_tree_74_OP_1.9907948557296418_Split_72.fasta', 151.371, 147.131, 2259.104, 2126.023
'MAFFT_b0#0072_hhT_tree_39_OP_1.782001260864562_Split_72.fasta', 154.628, 151.271, 2718.851, 2713.949
'MAFFT_b0#0072_hhT_tree_74_OP_1.9907948557296418_Split_72.fasta', 151.371, 147.131, 2259.104, 2126.023
'MAFFT_b0#0072_htT_tree_74_OP_1.9907948557296418_Split_72.fasta', 150.928, 146.549, 2280.76, 2116.712
'MAFFT_b0#0072_thT_tree_39_OP_1.782001260864562_Split_72.fasta', 154.628, 151.271, 2718.851, 2713.949
'MAFFT_b0#0072_ttH_tree_39_OP_1.782001260864562_Split_72.fasta', 155.425, 151.805, 2509.997, 2492.598
'MAFFT_b0#0072_ttH_tree_74_OP_1.9907948557296418_Split_72.fasta', 150.928, 146.549, 2280.76, 2116.712
'MAFFT_b0#0072_ttT_tree_39_OP_1.782001260864562_Split_72.fasta', 155.425, 151.805, 2509.997, 2492.598
'MAFFT_b0#0073_hhH_tree_72_OP_1.2847368950501976_Split_73.fasta', 153.365, 149.923, 2169.515, 2182.955
'MAFFT_b0#0073_htT_tree_72_OP_1.2847368950501976_Split_73.fasta', 154.293, 151.182, 2296.758, 2300.316
'MAFFT_b0#0073_thT_tree_72_OP_1.2847368950501976_Split_73.fasta', 153.654, 150.106, 2173.041, 2186.519
'MAFFT_b0#0073_ttT_tree_72_OP_1.2847368950501976_Split_73.fasta', 154.579, 151.361, 2300.469, 2304.026
'MAFFT_b0#0074_hhH_tree_57_OP_2.54578155531949_Split_74.fasta', 151.308, 146.961, 2327.068, 2316.874
'MAFFT_b0#0074_hhT_tree_57_OP_2.54578155531949_Split_74.fasta', 151.308, 146.961, 2327.068, 2316.874
'MAFFT_b0#0074_htH_tree_46_OP_1.4327650627329234_Split_74.fasta', 152.336, 148.59, 2410.195, 2364.636
'MAFFT_b0#0074_htH_tree_57_OP_2.54578155531949_Split_74.fasta', 152.493, 148.446, 2553.218, 2425.961
'MAFFT_b0#0074_thH_tree_46_OP_1.4327650627329234_Split_74.fasta', 152.428, 148.964, 2456.8, 2359.248
'MAFFT_b0#0074_thT_tree_46_OP_1.4327650627329234_Split_74.fasta', 152.428, 148.964, 2456.8, 2359.248
'MAFFT_b0#0074_ttH_tree_46_OP_1.4327650627329234_Split_74.fasta', 152.336, 148.59, 2410.195, 2364.636
'MAFFT_b0#0074_ttH_tree_57_OP_2.54578155531949_Split_74.fasta', 152.493, 148.446, 2553.218, 2425.961
'MAFFT_b0#0075_hhT_tree_2_OP_1.5699182788181343_Split_75.fasta', 150.624, 147.216, 2566.531, 2549.935
'MAFFT_b0#0075_htT_tree_2_OP_1.5699182788181343_Split_75.fasta', 150.854, 147.338, 2653.915, 2621.593
'MAFFT_b0#0075_thH_tree_2_OP_1.5699182788181343_Split_75.fasta', 150.624, 147.216, 2566.531, 2549.935
'MAFFT_b0#0075_ttT_tree_2_OP_1.5699182788181343_Split_75.fasta', 150.854, 147.338, 2653.915, 2621.593
'MAFFT_b0#0078_hhH_tree_89_OP_1.346742443921104_Split_78.fasta', 149.104, 145.947, 2574.568, 2501.403
'MAFFT_b0#0078_hhT_tree_89_OP_1.346742443921104_Split_78.fasta', 149.104, 145.947, 2574.568, 2501.403
'MAFFT_b0#0078_thH_tree_89_OP_1.346742443921104_Split_78.fasta', 148.513, 145.52, 2567.107, 2493.253
'MAFFT_b0#0078_thT_tree_89_OP_1.346742443921104_Split_78.fasta', 148.513, 145.52, 2567.107, 2493.253
'MAFFT_b0#0080_hhH_tree_42_OP_1.2233803782003307_Split_80.fasta', 148.66, 145.928, 2310.502, 2190.185
'MAFFT_b0#0080_hhH_tree_82_OP_2.722114917861654_Split_80.fasta', 149.573, 146.148, 2637.968, 2645.263
'MAFFT_b0#0080_hhT_tree_42_OP_1.2233803782003307_Split_80.fasta', 148.66, 145.928, 2310.502, 2190.185
'MAFFT_b0#0080_htT_tree_42_OP_1.2233803782003307_Split_80.fasta', 148.86, 145.642, 2248.444, 2163.546
'MAFFT_b0#0080_thT_tree_42_OP_1.2233803782003307_Split_80.fasta', 149.321, 146.601, 2217.298, 2204.307
'MAFFT_b0#0080_thT_tree_82_OP_2.722114917861654_Split_80.fasta', 149.573, 146.148, 2637.968, 2645.263
'MAFFT_b0#0080_ttH_tree_82_OP_2.722114917861654_Split_80.fasta', 154.773, 151.079, 2473.336, 2497.259
'MAFFT_b0#0080_ttT_tree_82_OP_2.722114917861654_Split_80.fasta', 154.773, 151.079, 2473.336, 2497.259
'MAFFT_b0#0083_hhT_tree_11_OP_1.5768560018637672_Split_83.fasta', 152.904, 149.07, 2280.93, 2271.387
'MAFFT_b0#0083_hhT_tree_96_OP_2.7533048964132307_Split_83.fasta', 151.035, 147.763, 2415.389, 2334.267
'MAFFT_b0#0083_htH_tree_96_OP_2.7533048964132307_Split_83.fasta', 151.078, 147.583, 2400.431, 2328.768
'MAFFT_b0#0083_htT_tree_11_OP_1.5768560018637672_Split_83.fasta', 153.509, 149.69, 2292.121, 2281.643
'MAFFT_b0#0083_thT_tree_96_OP_2.7533048964132307_Split_83.fasta', 151.026, 147.774, 2429.259, 2347.576
'MAFFT_b0#0083_ttH_tree_11_OP_1.5768560018637672_Split_83.fasta', 152.202, 148.544, 2296.016, 2283.864
'MAFFT_b0#0083_ttT_tree_11_OP_1.5768560018637672_Split_83.fasta', 152.202, 148.544, 2296.016, 2283.864
'MAFFT_b0#0083_ttT_tree_96_OP_2.7533048964132307_Split_83.fasta', 151.069, 147.594, 2414.206, 2342.019
'MAFFT_b0#0084_hhH_tree_20_OP_2.7414516433287566_Split_84.fasta', 147.64, 144.686, 2421.072, 2368.592
'MAFFT_b0#0084_hhH_tree_79_OP_1.244222429737621_Split_84.fasta', 155.113, 151.014, 1890.304, 1878.195
'MAFFT_b0#0084_hhT_tree_20_OP_2.7414516433287566_Split_84.fasta', 147.64, 144.686, 2421.072, 2368.592
'MAFFT_b0#0084_hhT_tree_76_OP_1.0664681192566676_Split_84.fasta', 155.749, 152.022, 2286.727, 2234.092
'MAFFT_b0#0084_hhT_tree_79_OP_1.244222429737621_Split_84.fasta', 155.113, 151.014, 1890.304, 1878.195
'MAFFT_b0#0084_htH_tree_20_OP_2.7414516433287566_Split_84.fasta', 144.94, 142.105, 2353.202, 2348.189
'MAFFT_b0#0084_htT_tree_76_OP_1.0664681192566676_Split_84.fasta', 158.746, 155.173, 2422.175, 2410.666
'MAFFT_b0#0084_htT_tree_79_OP_1.244222429737621_Split_84.fasta', 156.564, 152.427, 1938.146, 1928.062
'MAFFT_b0#0084_thT_tree_20_OP_2.7414516433287566_Split_84.fasta', 147.355, 144.538, 2421.951, 2369.274
'MAFFT_b0#0084_thT_tree_76_OP_1.0664681192566676_Split_84.fasta', 155.945, 152.253, 2286.664, 2236.051
'MAFFT_b0#0084_ttH_tree_76_OP_1.0664681192566676_Split_84.fasta', 158.603, 155.0, 2421.776, 2409.977
'MAFFT_b0#0084_ttH_tree_79_OP_1.244222429737621_Split_84.fasta', 156.429, 152.46, 2044.22, 2033.298
'MAFFT_b0#0085_thH_tree_83_OP_2.155927182903591_Split_85.fasta', 151.196, 147.617, 2546.487, 2401.266
'MAFFT_b0#0085_thT_tree_83_OP_2.155927182903591_Split_85.fasta', 151.196, 147.617, 2546.487, 2401.266
'MAFFT_b0#0085_ttH_tree_83_OP_2.155927182903591_Split_85.fasta', 148.561, 145.245, 2619.442, 2476.954
'MAFFT_b0#0085_ttT_tree_83_OP_2.155927182903591_Split_85.fasta', 148.561, 145.245, 2619.442, 2476.954
'MAFFT_b0#0086_hhT_tree_44_OP_2.844149524750718_Split_86.fasta', 150.787, 147.448, 2606.441, 2611.313
'MAFFT_b0#0086_htT_tree_44_OP_2.844149524750718_Split_86.fasta', 152.346, 149.048, 2650.208, 2639.25
'MAFFT_b0#0086_thH_tree_44_OP_2.844149524750718_Split_86.fasta', 150.756, 147.476, 2648.966, 2653.916
'MAFFT_b0#0086_ttT_tree_44_OP_2.844149524750718_Split_86.fasta', 150.918, 147.725, 2673.166, 2660.088
'MAFFT_b0#0087_hhH_tree_78_OP_2.7765918136583063_Split_87.fasta', 145.853, 142.383, 2749.753, 2689.431
'MAFFT_b0#0087_hhT_tree_78_OP_2.7765918136583063_Split_87.fasta', 145.853, 142.383, 2749.753, 2689.431
'MAFFT_b0#0087_htT_tree_78_OP_2.7765918136583063_Split_87.fasta', 148.85, 145.534, 2767.533, 2733.279
'MAFFT_b0#0087_thH_tree_78_OP_2.7765918136583063_Split_87.fasta', 145.845, 142.394, 2761.764, 2701.115
'MAFFT_b0#0089_hhH_tree_9_OP_1.249571934699986_Split_89.fasta', 158.021, 154.395, 2338.382, 2278.079
'MAFFT_b0#0089_htH_tree_9_OP_1.249571934699986_Split_89.fasta', 158.468, 154.872, 2369.106, 2308.846
'MAFFT_b0#0089_thT_tree_9_OP_1.249571934699986_Split_89.fasta', 158.154, 154.614, 2379.405, 2318.124
'MAFFT_b0#0089_ttT_tree_9_OP_1.249571934699986_Split_89.fasta', 158.465, 154.875, 2373.523, 2313.14
'MAFFT_b0#0091_htH_tree_52_OP_2.8994908810804993_Split_91.fasta', 149.693, 146.46, 2736.743, 2726.964
'MAFFT_b0#0091_thH_tree_52_OP_2.8994908810804993_Split_91.fasta', 151.528, 148.42, 2828.722, 2825.248
'MAFFT_b0#0091_thT_tree_52_OP_2.8994908810804993_Split_91.fasta', 151.528, 148.42, 2828.722, 2825.248
'MAFFT_b0#0091_ttT_tree_52_OP_2.8994908810804993_Split_91.fasta', 149.716, 146.475, 2725.873, 2716.186
'MAFFT_b0#0092_htH_tree_27_OP_2.533187626783996_Split_92.fasta', 156.06, 152.038, 2503.632, 2470.356
'MAFFT_b0#0092_htT_tree_62_OP_2.3306906586347154_Split_92.fasta', 151.274, 148.024, 2154.908, 2180.986
'MAFFT_b0#0092_thH_tree_27_OP_2.533187626783996_Split_92.fasta', 153.515, 149.585, 2810.066, 2714.057
'MAFFT_b0#0092_thH_tree_62_OP_2.3306906586347154_Split_92.fasta', 153.451, 149.877, 2231.99, 2175.594
'MAFFT_b0#0092_thT_tree_27_OP_2.533187626783996_Split_92.fasta', 153.515, 149.585, 2810.066, 2714.057
'MAFFT_b0#0092_thT_tree_62_OP_2.3306906586347154_Split_92.fasta', 153.451, 149.877, 2231.99, 2175.594
'MAFFT_b0#0092_ttH_tree_62_OP_2.3306906586347154_Split_92.fasta', 151.274, 148.024, 2154.908, 2180.986
'MAFFT_b0#0092_ttT_tree_27_OP_2.533187626783996_Split_92.fasta', 155.773, 151.738, 2511.761, 2478.143
'MAFFT_b0#0093_hhT_tree_28_OP_2.797892476021037_Split_93.fasta', 144.109, 140.467, 2869.221, 2766.272
'MAFFT_b0#0093_htH_tree_28_OP_2.797892476021037_Split_93.fasta', 145.274, 141.848, 2899.575, 2886.484
'MAFFT_b0#0093_thH_tree_28_OP_2.797892476021037_Split_93.fasta', 144.077, 140.442, 2881.29, 2777.434
'MAFFT_b0#0093_ttH_tree_28_OP_2.797892476021037_Split_93.fasta', 145.265, 141.829, 2894.112, 2880.445
'MAFFT_b0#0094_hhH_tree_60_OP_1.380654269463463_Split_94.fasta', 155.297, 151.255, 2495.104, 2477.035
'MAFFT_b0#0094_hhT_tree_60_OP_1.380654269463463_Split_94.fasta', 155.297, 151.255, 2495.104, 2477.035
'MAFFT_b0#0094_thT_tree_60_OP_1.380654269463463_Split_94.fasta', 155.455, 151.434, 2496.318, 2478.768
'MAFFT_b0#0094_ttT_tree_60_OP_1.380654269463463_Split_94.fasta', 155.815, 151.905, 2525.461, 2567.316
'MAFFT_b0#0095_htH_tree_86_OP_2.838925193728116_Split_95.fasta', 155.322, 151.857, 2390.999, 2390.972
'MAFFT_b0#0095_htT_tree_86_OP_2.838925193728116_Split_95.fasta', 155.322, 151.857, 2390.999, 2390.972
'MAFFT_b0#0095_thH_tree_86_OP_2.838925193728116_Split_95.fasta', 155.337, 151.78, 2428.451, 2429.142
'MAFFT_b0#0095_thT_tree_86_OP_2.838925193728116_Split_95.fasta', 155.337, 151.78, 2428.451, 2429.142
'MAFFT_b0#0096_htH_tree_65_OP_2.4620754969260368_Split_96.fasta', 146.153, 141.812, 1996.686, 1983.348
'MAFFT_b0#0096_htT_tree_65_OP_2.4620754969260368_Split_96.fasta', 146.153, 141.812, 1996.686, 1983.348
'MAFFT_b0#0096_thT_tree_65_OP_2.4620754969260368_Split_96.fasta', 145.58, 141.358, 2033.752, 2018.791
'MAFFT_b0#0096_ttH_tree_65_OP_2.4620754969260368_Split_96.fasta', 144.355, 140.138, 2010.511, 2010.687
'MAFFT_b0#0098_htT_tree_85_OP_1.0876519560757543_Split_98.fasta', 149.639, 145.073, 2033.687, 2029.425
'MAFFT_b0#0098_thH_tree_85_OP_1.0876519560757543_Split_98.fasta', 148.375, 143.667, 2000.244, 2002.561
'MAFFT_b0#0098_thT_tree_85_OP_1.0876519560757543_Split_98.fasta', 148.375, 143.667, 2000.244, 2002.561
'MAFFT_b0#0098_ttH_tree_85_OP_1.0876519560757543_Split_98.fasta', 149.645, 145.079, 2033.594, 2029.305
'MAFFT_b0#0100_hhH_tree_84_OP_1.2747066014324073_Split_100.fasta', 154.34, 150.859, 2355.935, 2348.859
'MAFFT_b0#0100_hhT_tree_84_OP_1.2747066014324073_Split_100.fasta', 154.34, 150.859, 2355.935, 2348.859
'MAFFT_b0#0100_htH_tree_84_OP_1.2747066014324073_Split_100.fasta', 155.003, 151.509, 2333.697, 2339.484
'MAFFT_b0#0100_thH_tree_84_OP_1.2747066014324073_Split_100.fasta', 154.539, 151.097, 2357.673, 2350.816
'MAFFT_b0#0103_htH_tree_48_OP_2.7980377771908604_Split_103.fasta', 143.324, 138.94, 2148.772, 2136.677
'MAFFT_b0#0103_htT_tree_48_OP_2.7980377771908604_Split_103.fasta', 143.324, 138.94, 2148.772, 2136.677
'MAFFT_b0#0103_thH_tree_48_OP_2.7980377771908604_Split_103.fasta', 147.394, 143.247, 2177.346, 2165.829
'MAFFT_b0#0103_ttT_tree_48_OP_2.7980377771908604_Split_103.fasta', 142.6, 138.195, 2177.706, 2127.22
'MAFFT_b0#0105_hhT_tree_26_OP_1.957362545164327_Split_105.fasta', 150.614, 146.842, 2302.307, 2355.164
'MAFFT_b0#0105_hhT_tree_95_OP_2.670624614307364_Split_105.fasta', 147.07, 142.795, 2566.87, 2545.522
'MAFFT_b0#0105_htT_tree_26_OP_1.957362545164327_Split_105.fasta', 150.514, 146.728, 2294.013, 2344.284
'MAFFT_b0#0105_htT_tree_95_OP_2.670624614307364_Split_105.fasta', 148.775, 144.412, 2568.419, 2513.243
'MAFFT_b0#0105_thT_tree_26_OP_1.957362545164327_Split_105.fasta', 150.629, 146.845, 2302.122, 2354.975
'MAFFT_b0#0105_ttH_tree_26_OP_1.957362545164327_Split_105.fasta', 150.529, 146.732, 2293.829, 2344.096
'MAFFT_b0#0105_ttH_tree_95_OP_2.670624614307364_Split_105.fasta', 148.775, 144.405, 2466.927, 2515.956
'MAFFT_b0#0105_ttT_tree_95_OP_2.670624614307364_Split_105.fasta', 148.775, 144.405, 2466.927, 2515.956
'MAFFT_b0#0107_htT_tree_4_OP_2.0343728689026586_Split_107.fasta', 158.149, 155.015, 2198.463, 2184.102
'MAFFT_b0#0107_thT_tree_4_OP_2.0343728689026586_Split_107.fasta', 159.102, 155.868, 2262.59, 2179.234
'MAFFT_b0#0107_ttH_tree_4_OP_2.0343728689026586_Split_107.fasta', 158.153, 155.014, 2198.251, 2183.892
'MAFFT_b0#0107_ttT_tree_4_OP_2.0343728689026586_Split_107.fasta', 158.153, 155.014, 2198.251, 2183.892
'MAFFT_b0#0108_hhH_tree_31_OP_1.0372976153998443_Split_108.fasta', 153.21, 148.914, 2113.274, 2105.182
'MAFFT_b0#0108_hhH_tree_77_OP_2.9245454346939663_Split_108.fasta', 151.46, 147.862, 2500.99, 2534.954
'MAFFT_b0#0108_hhT_tree_77_OP_2.9245454346939663_Split_108.fasta', 151.46, 147.862, 2500.99, 2534.954
'MAFFT_b0#0108_htH_tree_24_OP_1.2563447919918282_Split_108.fasta', 155.143, 150.96, 2295.383, 2247.404
'MAFFT_b0#0108_htT_tree_31_OP_1.0372976153998443_Split_108.fasta', 150.434, 145.973, 2140.157, 2120.67
'MAFFT_b0#0108_htT_tree_77_OP_2.9245454346939663_Split_108.fasta', 152.499, 149.328, 2519.384, 2554.355
'MAFFT_b0#0108_thH_tree_24_OP_1.2563447919918282_Split_108.fasta', 155.531, 151.48, 2372.856, 2316.798
'MAFFT_b0#0108_thT_tree_31_OP_1.0372976153998443_Split_108.fasta', 153.21, 148.914, 2113.274, 2105.182
'MAFFT_b0#0108_ttH_tree_24_OP_1.2563447919918282_Split_108.fasta', 155.143, 150.96, 2295.383, 2247.404
'MAFFT_b0#0108_ttT_tree_24_OP_1.2563447919918282_Split_108.fasta', 155.143, 150.96, 2295.383, 2247.404
'MAFFT_b0#0108_ttT_tree_31_OP_1.0372976153998443_Split_108.fasta', 150.434, 145.973, 2140.157, 2120.67
'MAFFT_b0#0108_ttT_tree_77_OP_2.9245454346939663_Split_108.fasta', 152.499, 149.328, 2519.384, 2554.355
'MAFFT_b0#0109_htT_tree_88_OP_2.744574155858557_Split_109.fasta', 146.119, 141.762, 3249.456, 2784.147
'MAFFT_b0#0109_thH_tree_88_OP_2.744574155858557_Split_109.fasta', 146.084, 141.441, 3277.366, 2862.36
'MAFFT_b0#0109_thT_tree_88_OP_2.744574155858557_Split_109.fasta', 146.084, 141.441, 3277.366, 2862.36
'MAFFT_b0#0109_ttT_tree_88_OP_2.744574155858557_Split_109.fasta', 146.368, 142.042, 3256.113, 2789.994
'MAFFT_b0#0110_hhH_tree_80_OP_1.2430603525509658_Split_110.fasta', 154.08, 150.497, 2171.188, 2162.763
'MAFFT_b0#0110_hhT_tree_80_OP_1.2430603525509658_Split_110.fasta', 154.08, 150.497, 2171.188, 2162.763
'MAFFT_b0#0110_ttH_tree_80_OP_1.2430603525509658_Split_110.fasta', 154.874, 151.39, 2269.038, 2260.312
'MAFFT_b0#0110_ttT_tree_80_OP_1.2430603525509658_Split_110.fasta', 154.874, 151.39, 2269.038, 2260.312
'MAFFT_b0#0111_hhH_tree_81_OP_1.6732724263803218_Split_111.fasta', 152.725, 149.277, 2451.235, 2466.528
'MAFFT_b0#0111_hhT_tree_81_OP_1.6732724263803218_Split_111.fasta', 152.725, 149.277, 2451.235, 2466.528
'MAFFT_b0#0111_htH_tree_81_OP_1.6732724263803218_Split_111.fasta', 153.078, 149.728, 2535.209, 2553.645
'MAFFT_b0#0111_htT_tree_81_OP_1.6732724263803218_Split_111.fasta', 153.078, 149.728, 2535.209, 2553.645
'MAFFT_b0#0113_hhH_tree_51_OP_1.8220601360996602_Split_113.fasta', 157.403, 154.147, 2320.481, 2301.898
'MAFFT_b0#0113_htH_tree_51_OP_1.8220601360996602_Split_113.fasta', 158.37, 155.03, 2327.04, 2278.515
'MAFFT_b0#0113_htT_tree_51_OP_1.8220601360996602_Split_113.fasta', 158.37, 155.03, 2327.04, 2278.515
'MAFFT_b0#0113_thH_tree_51_OP_1.8220601360996602_Split_113.fasta', 157.403, 154.147, 2320.481, 2301.898
'MAFFT_b0#0114_hhT_tree_40_OP_1.9125230236480895_Split_114.fasta', 152.102, 148.936, 2464.237, 2456.707
'MAFFT_b0#0114_htH_tree_40_OP_1.9125230236480895_Split_114.fasta', 153.312, 149.748, 2373.49, 2366.438
'MAFFT_b0#0114_thH_tree_40_OP_1.9125230236480895_Split_114.fasta', 152.179, 149.026, 2466.284, 2457.253
'MAFFT_b0#0114_ttT_tree_40_OP_1.9125230236480895_Split_114.fasta', 153.388, 149.836, 2375.423, 2366.953
'MAFFT_b0#0116_hhH_tree_13_OP_1.1853513231387998_Split_116.fasta', 154.952, 150.944, 2130.947, 2088.325
'MAFFT_b0#0116_hhT_tree_13_OP_1.1853513231387998_Split_116.fasta', 154.952, 150.944, 2130.947, 2088.325
'MAFFT_b0#0116_thT_tree_13_OP_1.1853513231387998_Split_116.fasta', 154.952, 150.944, 2130.947, 2088.325
'MAFFT_b0#0116_ttH_tree_13_OP_1.1853513231387998_Split_116.fasta', 157.228, 153.04, 2134.697, 2138.364
'MAFFT_b0#0119_hhT_tree_64_OP_1.9061001954293297_Split_119.fasta', 154.333, 150.27, 2276.229, 2209.097
'MAFFT_b0#0119_htH_tree_64_OP_1.9061001954293297_Split_119.fasta', 153.96, 149.693, 2191.344, 2135.661
'MAFFT_b0#0119_htT_tree_64_OP_1.9061001954293297_Split_119.fasta', 153.96, 149.693, 2191.344, 2135.661
'MAFFT_b0#0119_thH_tree_64_OP_1.9061001954293297_Split_119.fasta', 154.336, 150.273, 2276.276, 2209.131
'MAFFT_b0#0121_hhH_tree_21_OP_2.1636053370686796_Split_121.fasta', 154.638, 150.265, 2428.888, 2412.715
'MAFFT_b0#0121_htH_tree_21_OP_2.1636053370686796_Split_121.fasta', 155.128, 150.845, 2485.566, 2468.471
'MAFFT_b0#0121_htT_tree_21_OP_2.1636053370686796_Split_121.fasta', 155.128, 150.845, 2485.566, 2468.471
'MAFFT_b0#0121_thT_tree_21_OP_2.1636053370686796_Split_121.fasta', 154.755, 150.378, 2442.797, 2378.837
'MAFFT_b0#0122_hhT_tree_94_OP_1.4245501758202603_Split_122.fasta', 151.632, 147.179, 2446.772, 2438.346
'MAFFT_b0#0122_htH_tree_94_OP_1.4245501758202603_Split_122.fasta', 151.838, 147.384, 2356.698, 2371.603
'MAFFT_b0#0122_htT_tree_94_OP_1.4245501758202603_Split_122.fasta', 151.838, 147.384, 2356.698, 2371.603
'MAFFT_b0#0122_ttH_tree_94_OP_1.4245501758202603_Split_122.fasta', 151.838, 147.384, 2356.698, 2371.603
'MAFFT_b0#0123_hhT_tree_90_OP_1.153374992031902_Split_123.fasta', 151.15, 147.018, 2253.366, 2202.266
'MAFFT_b0#0123_htT_tree_90_OP_1.153374992031902_Split_123.fasta', 152.55, 148.42, 2310.059, 2255.821
'MAFFT_b0#0123_thT_tree_90_OP_1.153374992031902_Split_123.fasta', 151.164, 147.041, 2239.795, 2239.636
'MAFFT_b0#0123_ttH_tree_90_OP_1.153374992031902_Split_123.fasta', 152.563, 148.443, 2301.713, 2253.709
'MAFFT_b0#0127_hhH_tree_30_OP_1.2515734850881262_Split_127.fasta', 152.759, 147.848, 1990.195, 1997.868
'MAFFT_b0#0127_hhT_tree_30_OP_1.2515734850881262_Split_127.fasta', 152.759, 147.848, 1990.195, 1997.868
'MAFFT_b0#0127_htH_tree_30_OP_1.2515734850881262_Split_127.fasta', 152.208, 147.496, 1993.853, 1997.763
'MAFFT_b0#0127_thT_tree_30_OP_1.2515734850881262_Split_127.fasta', 152.759, 147.848, 1990.195, 1997.868
'MAFFT_b0#0129_hhH_tree_10_OP_2.069340713645537_Split_129.fasta', 149.684, 146.037, 2256.725, 2234.431
'MAFFT_b0#0129_htH_tree_10_OP_2.069340713645537_Split_129.fasta', 148.558, 145.382, 2336.098, 2311.807
'MAFFT_b0#0129_htT_tree_10_OP_2.069340713645537_Split_129.fasta', 148.558, 145.382, 2336.098, 2311.807
'MAFFT_b0#0129_thT_tree_10_OP_2.069340713645537_Split_129.fasta', 149.684, 146.037, 2256.725, 2234.431
'MAFFT_b0#0133_hhT_tree_32_OP_1.394625831819448_Split_133.fasta', 159.049, 155.643, 2448.564, 2384.325
'MAFFT_b0#0133_htH_tree_32_OP_1.394625831819448_Split_133.fasta', 158.056, 154.933, 2429.525, 2380.972
'MAFFT_b0#0133_htT_tree_32_OP_1.394625831819448_Split_133.fasta', 158.056, 154.933, 2429.525, 2380.972
'MAFFT_b0#0133_thT_tree_32_OP_1.394625831819448_Split_133.fasta', 159.049, 155.643, 2448.564, 2384.325
'MAFFT_b0#0134_hhH_tree_73_OP_2.1226526490243662_Split_134.fasta', 149.956, 145.775, 2476.851, 2498.469
'MAFFT_b0#0134_thT_tree_73_OP_2.1226526490243662_Split_134.fasta', 150.015, 145.834, 2477.69, 2499.323
'MAFFT_b0#0134_ttH_tree_73_OP_2.1226526490243662_Split_134.fasta', 149.505, 145.586, 2539.057, 2524.728
